payment_id,application_id,due_date,payment_date,amount,days_late,default_flag,loss_amount
PAY0001380,APP0001380,2026-09-22,2026-09-22,16161.45,0,0,0.0
PAY0001381,APP0001381,2025-12-12,2025-12-12,10206.61,0,0,0.0
PAY0001382,APP0001382,2028-11-08,2028-11-08,18443.75,0,0,0.0
PAY0001383,APP0001383,2024-04-11,2024-04-11,34395.25,0,0,0.0
PAY0001384,APP0001384,2025-10-25,2025-10-25,39117.33,0,0,0.0
PAY0001385,APP0001385,2026-03-22,2026-12-30,47874.71,283,1,11894.27
PAY0001386,APP0001386,2027-11-07,2028-06-18,21004.24,224,1,8373.33
PAY0001387,APP0001387,2027-05-16,2027-09-13,42942.68,120,1,29829.28
PAY0001388,APP0001388,2024-06-16,2024-07-26,7367.34,40,1,1879.27
PAY0001389,APP0001389,2026-11-12,2027-08-11,8232.27,272,1,1652.74
PAY0001390,APP0001390,2026-11-09,2027-08-06,122775.12,270,1,76336.87
PAY0001391,APP0001391,2027-08-08,2027-08-08,18894.42,0,0,0.0
PAY0001392,APP0001392,2026-02-16,2026-04-14,95046.49,57,1,60790.37
PAY0001393,APP0001393,2023-10-07,2023-10-07,85737.04,0,0,0.0
PAY0001394,APP0001394,2026-09-19,2027-09-30,20954.04,376,1,6535.49
PAY0001395,APP0001395,2027-08-06,2027-08-06,22133.24,0,0,0.0
PAY0001396,APP0001396,2027-01-25,2027-01-25,14412.08,0,0,0.0
PAY0001397,APP0001397,2028-08-19,2028-08-19,62708.09,0,0,0.0
PAY0001398,APP0001398,2026-03-31,2026-03-31,45064.6,0,0,0.0
PAY0001399,APP0001399,2027-06-06,2027-06-06,16452.61,0,0,0.0
PAY0001400,APP0001400,2026-02-05,2026-02-05,43463.01,0,0,0.0
PAY0001401,APP0001401,2026-10-03,2026-10-03,245383.91,0,0,0.0
PAY0001402,APP0001402,2025-12-11,2026-04-29,68478.64,139,1,56248.47
PAY0001403,APP0001403,2027-12-13,2027-12-13,25024.69,0,0,0.0
PAY0001404,APP0001404,2024-02-14,2024-02-14,44845.03,0,0,0.0
PAY0001405,APP0001405,2023-04-23,2023-04-23,117075.67,0,0,0.0
PAY0001406,APP0001406,2026-05-01,2026-06-27,22998.15,57,1,16838.72
PAY0001407,APP0001407,2029-01-05,2029-01-05,77986.23,0,0,0.0
PAY0001408,APP0001408,2027-02-28,2027-02-28,70897.63,0,0,0.0
PAY0001409,APP0001409,2025-01-02,2025-01-02,25872.95,0,0,0.0
PAY0001410,APP0001410,2029-05-25,2029-05-25,39083.27,0,0,0.0
PAY0001411,APP0001411,2027-04-23,2028-01-12,10529.24,264,1,8665.22
PAY0001412,APP0001412,2026-09-03,2027-08-18,30399.74,349,1,22523.68
PAY0001413,APP0001413,2024-12-26,2024-12-26,16810.04,0,0,0.0
PAY0001414,APP0001414,2026-10-14,2026-12-19,89644.76,66,1,31657.16
PAY0001415,APP0001415,2023-02-21,2023-02-21,12661.72,0,0,0.0
PAY0001416,APP0001416,2026-09-15,2027-07-13,42160.33,301,1,16279.06
PAY0001417,APP0001417,2025-02-17,2025-10-15,34929.35,240,1,19572.66
PAY0001418,APP0001418,2025-03-29,2025-03-29,20423.14,0,0,0.0
PAY0001419,APP0001419,2028-08-23,2028-10-10,27231.45,48,1,7770.71
PAY0001420,APP0001420,2025-07-04,2025-07-04,47372.64,0,0,0.0
PAY0001421,APP0001421,2028-07-03,2028-07-03,164707.95,0,0,0.0
PAY0001422,APP0001422,2025-07-19,2025-12-04,79896.0,138,1,44209.98
PAY0001423,APP0001423,2025-01-14,2025-01-14,33655.13,0,0,0.0
PAY0001424,APP0001424,2027-04-17,2027-10-31,17472.67,197,1,11542.85
PAY0001425,APP0001425,2025-05-28,2026-06-02,37509.04,370,1,20260.6
PAY0001426,APP0001426,2026-07-05,2026-11-02,24542.29,120,1,13472.66
PAY0001427,APP0001427,2023-05-16,2024-05-26,123114.59,376,1,38031.96
PAY0001428,APP0001428,2023-07-01,2024-02-12,186655.18,226,1,100778.92
PAY0001429,APP0001429,2025-08-13,2025-08-13,14489.73,0,0,0.0
PAY0001430,APP0001430,2025-01-06,2025-09-23,33391.05,260,1,18855.08
PAY0001431,APP0001431,2027-08-25,2027-08-25,14150.29,0,0,0.0
PAY0001432,APP0001432,2024-05-07,2024-05-07,24909.15,0,0,0.0
PAY0001433,APP0001433,2025-04-18,2025-04-18,85002.43,0,0,0.0
PAY0001434,APP0001434,2024-03-18,2024-03-18,29632.61,0,0,0.0
PAY0001435,APP0001435,2023-08-10,2024-02-29,26687.24,203,1,10374.13
PAY0001436,APP0001436,2025-11-28,2025-11-28,71428.42,0,0,0.0
PAY0001437,APP0001437,2027-02-13,2027-02-13,111889.76,0,0,0.0
PAY0001438,APP0001438,2027-03-14,2027-03-14,92907.64,0,0,0.0
PAY0001439,APP0001439,2026-11-22,2026-11-22,14408.87,0,0,0.0
PAY0001440,APP0001440,2028-12-12,2029-04-04,39771.78,113,1,14136.83
PAY0001441,APP0001441,2028-05-28,2028-07-14,22566.83,47,1,11674.35
PAY0001442,APP0001442,2026-01-22,2026-12-13,40612.18,325,1,21628.99
PAY0001443,APP0001443,2023-11-06,2024-06-06,67045.77,213,1,31899.97
PAY0001444,APP0001444,2024-04-16,2024-04-16,119108.2,0,0,0.0
PAY0001445,APP0001445,2024-02-23,2024-12-01,25252.16,282,1,7770.23
PAY0001446,APP0001446,2028-04-09,2028-04-09,91299.31,0,0,0.0
PAY0001447,APP0001447,2027-09-25,2027-09-25,26028.56,0,0,0.0
PAY0001448,APP0001448,2026-08-16,2027-06-06,13872.41,294,1,6061.65
PAY0001449,APP0001449,2027-09-11,2027-09-11,26451.27,0,0,0.0
PAY0001450,APP0001450,2025-10-05,2025-10-05,29906.25,0,0,0.0
PAY0001451,APP0001451,2024-09-14,2025-06-23,45613.76,282,1,17880.94
PAY0001452,APP0001452,2024-08-23,2025-08-07,27908.91,349,1,21576.66
PAY0001453,APP0001453,2023-08-18,2023-08-18,39816.08,0,0,0.0
PAY0001454,APP0001454,2023-12-14,2023-12-14,50901.39,0,0,0.0
PAY0001455,APP0001455,2028-02-07,2028-02-07,70627.73,0,0,0.0
PAY0001456,APP0001456,2025-09-21,2026-04-21,23967.47,212,1,12243.23
PAY0001457,APP0001457,2026-09-30,2026-09-30,50001.63,0,0,0.0
PAY0001458,APP0001458,2023-10-02,2023-12-30,120177.33,89,1,39966.79
PAY0001459,APP0001459,2024-09-06,2024-09-06,123556.86,0,0,0.0
PAY0001460,APP0001460,2025-03-04,2025-03-04,56396.08,0,0,0.0
PAY0001461,APP0001461,2023-06-23,2024-06-05,20597.12,348,1,5274.99
PAY0001462,APP0001462,2025-04-24,2025-04-24,17391.41,0,0,0.0
PAY0001463,APP0001463,2028-06-03,2029-06-15,39675.89,377,1,18564.73
PAY0001464,APP0001464,2025-11-04,2025-11-04,10208.9,0,0,0.0
PAY0001465,APP0001465,2024-10-14,2024-10-14,25942.82,0,0,0.0
PAY0001466,APP0001466,2028-04-25,2028-04-25,50946.81,0,0,0.0
PAY0001467,APP0001467,2023-12-16,2025-01-19,37636.62,400,1,12565.5
PAY0001468,APP0001468,2023-05-21,2023-05-21,21731.49,0,0,0.0
PAY0001469,APP0001469,2028-04-15,2028-08-01,30975.68,108,1,10747.35
PAY0001470,APP0001470,2027-02-14,2027-02-14,18697.5,0,0,0.0
PAY0001471,APP0001471,2027-08-18,2027-08-18,120311.93,0,0,0.0
PAY0001472,APP0001472,2022-10-31,2023-06-22,16405.48,234,1,10600.77
PAY0001473,APP0001473,2024-05-12,2025-05-26,64506.26,379,1,26246.25
PAY0001474,APP0001474,2026-11-16,2027-03-20,10014.31,124,1,3410.19
PAY0001475,APP0001475,2028-09-15,2028-09-15,22501.03,0,0,0.0
PAY0001476,APP0001476,2027-06-20,2027-06-20,67598.59,0,0,0.0
PAY0001477,APP0001477,2025-10-03,2026-03-23,49270.74,171,1,21257.66
PAY0001478,APP0001478,2027-05-17,2027-05-17,8955.14,0,0,0.0
PAY0001479,APP0001479,2027-11-14,2027-11-14,17668.06,0,0,0.0
PAY0001480,APP0001480,2026-02-21,2026-02-21,64853.56,0,0,0.0
PAY0001481,APP0001481,2025-05-27,2025-05-27,30513.49,0,0,0.0
PAY0001482,APP0001482,2023-01-17,2023-08-12,27205.05,207,1,21183.75
PAY0001483,APP0001483,2025-09-19,2025-12-15,31825.36,87,1,21865.39
PAY0001484,APP0001484,2025-06-25,2026-07-20,25130.5,390,1,11220.99
PAY0001485,APP0001485,2022-11-25,2022-11-25,30013.96,0,0,0.0
PAY0001486,APP0001486,2022-12-29,2022-12-29,37309.2,0,0,0.0
PAY0001487,APP0001487,2025-12-09,2025-12-09,71828.49,0,0,0.0
PAY0001488,APP0001488,2027-04-04,2027-04-04,16839.82,0,0,0.0
PAY0001489,APP0001489,2025-07-19,2025-10-05,25864.54,78,1,15276.45
PAY0001490,APP0001490,2026-04-17,2026-04-17,45634.96,0,0,0.0
PAY0001491,APP0001491,2025-06-20,2025-06-20,83206.18,0,0,0.0
PAY0001492,APP0001492,2025-06-29,2025-06-29,15534.32,0,0,0.0
PAY0001493,APP0001493,2025-01-28,2025-01-28,8007.88,0,0,0.0
PAY0001494,APP0001494,2024-02-27,2024-02-27,38727.68,0,0,0.0
PAY0001495,APP0001495,2026-07-02,2026-07-02,116759.93,0,0,0.0
PAY0001496,APP0001496,2024-02-29,2024-02-29,11543.01,0,0,0.0
PAY0001497,APP0001497,2025-03-10,2025-03-10,103994.53,0,0,0.0
PAY0001498,APP0001498,2024-04-03,2024-05-10,70183.99,37,1,19157.41
PAY0001499,APP0001499,2028-02-19,2029-03-12,50075.08,387,1,34467.68
PAY0001500,APP0001500,2025-10-10,2026-06-14,19320.73,247,1,7361.65
PAY0001501,APP0001501,2026-07-10,2027-03-27,31532.2,260,1,14608.02
PAY0001502,APP0001502,2023-11-25,2023-11-25,55762.07,0,0,0.0
PAY0001503,APP0001503,2026-08-13,2027-02-20,13437.31,191,1,8920.51
PAY0001504,APP0001504,2027-04-29,2027-04-29,92899.45,0,0,0.0
PAY0001505,APP0001505,2026-03-09,2026-10-19,6545.45,224,1,2474.49
PAY0001506,APP0001506,2025-01-19,2025-01-19,117240.63,0,0,0.0
PAY0001507,APP0001507,2028-08-28,2028-11-04,598080.35,68,1,482073.08
PAY0001508,APP0001508,2022-07-04,2022-12-13,34888.61,162,1,12750.95
PAY0001509,APP0001509,2024-07-20,2024-07-20,8352.57,0,0,0.0
PAY0001510,APP0001510,2025-03-01,2025-03-01,35789.71,0,0,0.0
PAY0001511,APP0001511,2025-07-22,2025-07-22,39913.76,0,0,0.0
PAY0001512,APP0001512,2025-06-11,2026-02-04,128281.96,238,1,65936.42
PAY0001513,APP0001513,2027-04-04,2028-05-07,13082.02,399,1,9789.69
PAY0001514,APP0001514,2028-08-14,2029-09-16,33041.51,398,1,6633.3
PAY0001515,APP0001515,2025-01-13,2025-10-20,28983.03,280,1,15596.4
PAY0001516,APP0001516,2026-12-06,2026-12-06,75150.4,0,0,0.0
PAY0001517,APP0001517,2022-09-12,2022-09-12,35914.41,0,0,0.0
PAY0001518,APP0001518,2026-10-20,2027-11-05,25053.84,381,1,7876.97
PAY0001519,APP0001519,2025-06-05,2026-02-17,11479.97,257,1,3290.17
PAY0001520,APP0001520,2025-02-18,2026-01-15,23262.37,331,1,8756.89
PAY0001521,APP0001521,2025-08-29,2025-10-28,11803.64,60,1,4023.38
PAY0001522,APP0001522,2028-03-20,2028-08-12,97858.68,145,1,34934.51
PAY0001523,APP0001523,2025-01-30,2025-05-16,250924.54,106,1,155759.52
PAY0001524,APP0001524,2025-02-06,2025-04-09,27889.49,62,1,18632.39
PAY0001525,APP0001525,2025-12-24,2026-05-22,5886.96,149,1,2008.13
PAY0001526,APP0001526,2024-12-04,2024-12-04,12230.84,0,0,0.0
PAY0001527,APP0001527,2023-10-09,2024-03-07,85510.79,150,1,62118.76
PAY0001528,APP0001528,2026-07-08,2026-12-14,30713.66,159,1,24821.05
PAY0001529,APP0001529,2023-09-02,2023-09-02,17466.65,0,0,0.0
PAY0001530,APP0001530,2028-07-02,2028-10-06,169837.9,96,1,73714.88
PAY0001531,APP0001531,2027-01-16,2028-02-02,43262.93,382,1,27705.39
PAY0001532,APP0001532,2026-08-25,2026-08-25,153148.45,0,0,0.0
PAY0001533,APP0001533,2025-02-19,2025-11-27,19749.94,281,1,12495.73
PAY0001534,APP0001534,2026-01-04,2026-12-23,76566.09,353,1,56317.42
PAY0001535,APP0001535,2028-08-03,2029-07-25,29496.68,356,1,21291.08
PAY0001536,APP0001536,2025-03-03,2025-03-03,17942.79,0,0,0.0
PAY0001537,APP0001537,2023-12-06,2023-12-06,11706.51,0,0,0.0
PAY0001538,APP0001538,2026-12-20,2026-12-20,29589.73,0,0,0.0
PAY0001539,APP0001539,2025-09-27,2025-09-27,47020.68,0,0,0.0
PAY0001540,APP0001540,2025-10-03,2026-02-05,41245.57,125,1,16571.34
PAY0001541,APP0001541,2027-04-19,2027-10-18,34543.32,182,1,11531.73
PAY0001542,APP0001542,2024-10-03,2025-04-16,43408.93,195,1,30912.32
PAY0001543,APP0001543,2025-01-30,2025-01-30,29518.31,0,0,0.0
PAY0001544,APP0001544,2024-02-24,2024-02-24,6894.87,0,0,0.0
PAY0001545,APP0001545,2025-12-09,2025-12-09,93255.12,0,0,0.0
PAY0001546,APP0001546,2027-10-16,2027-10-16,31221.61,0,0,0.0
PAY0001547,APP0001547,2026-09-25,2026-09-25,9886.72,0,0,0.0
PAY0001548,APP0001548,2027-09-03,2027-09-03,64552.14,0,0,0.0
PAY0001549,APP0001549,2026-05-12,2026-05-12,26708.66,0,0,0.0
PAY0001550,APP0001550,2027-05-02,2028-04-23,22945.62,357,1,18751.89
PAY0001551,APP0001551,2024-07-29,2025-01-06,13026.64,161,1,10345.87
PAY0001552,APP0001552,2029-05-27,2029-05-27,18902.93,0,0,0.0
PAY0001553,APP0001553,2025-04-21,2025-04-21,24102.17,0,0,0.0
PAY0001554,APP0001554,2029-02-08,2029-07-29,33643.63,171,1,12097.66
PAY0001555,APP0001555,2026-12-12,2027-05-14,37392.13,153,1,8574.06
PAY0001556,APP0001556,2028-10-18,2028-10-18,46049.26,0,0,0.0
PAY0001557,APP0001557,2024-06-22,2024-06-22,84248.34,0,0,0.0
PAY0001558,APP0001558,2025-01-07,2025-01-07,147246.01,0,0,0.0
PAY0001559,APP0001559,2026-02-18,2026-02-18,25898.32,0,0,0.0
PAY0001560,APP0001560,2026-08-24,2027-04-30,28571.25,249,1,7219.71
PAY0001561,APP0001561,2023-12-25,2023-12-25,16373.94,0,0,0.0
PAY0001562,APP0001562,2025-08-01,2025-11-02,142457.21,93,1,57553.62
PAY0001563,APP0001563,2026-05-13,2026-06-13,22297.93,31,1,5915.0
PAY0001564,APP0001564,2023-09-30,2023-09-30,37471.46,0,0,0.0
PAY0001565,APP0001565,2026-12-03,2026-12-03,37370.65,0,0,0.0
PAY0001566,APP0001566,2023-01-09,2023-01-09,30278.27,0,0,0.0
PAY0001567,APP0001567,2024-09-28,2025-08-20,67776.41,326,1,31696.3
PAY0001568,APP0001568,2026-06-06,2027-05-15,13184.6,343,1,10760.59
PAY0001569,APP0001569,2027-06-12,2027-06-12,150919.28,0,0,0.0
PAY0001570,APP0001570,2023-06-16,2023-10-08,11361.54,114,1,9374.61
PAY0001571,APP0001571,2026-08-20,2027-04-06,35903.44,229,1,16502.2
PAY0001572,APP0001572,2026-11-10,2026-11-10,17205.33,0,0,0.0
PAY0001573,APP0001573,2022-11-27,2022-11-27,30021.56,0,0,0.0
PAY0001574,APP0001574,2027-12-31,2028-07-15,134910.35,197,1,58303.56
PAY0001575,APP0001575,2029-11-11,2030-04-04,156173.08,144,1,42910.8
PAY0001576,APP0001576,2029-07-14,2029-08-24,63478.09,41,1,49065.87
PAY0001577,APP0001577,2027-12-02,2028-06-26,30517.07,207,1,9342.2
PAY0001578,APP0001578,2025-04-28,2025-04-28,18549.04,0,0,0.0
PAY0001579,APP0001579,2023-12-04,2023-12-04,211077.57,0,0,0.0
PAY0001580,APP0001580,2025-07-13,2025-07-13,6582.71,0,0,0.0
PAY0001581,APP0001581,2025-07-18,2025-07-18,41770.78,0,0,0.0
PAY0001582,APP0001582,2026-04-17,2026-04-17,156632.88,0,0,0.0
PAY0001583,APP0001583,2026-03-11,2026-09-06,54814.64,179,1,33063.85
PAY0001584,APP0001584,2026-01-10,2026-01-10,31654.91,0,0,0.0
PAY0001585,APP0001585,2025-01-15,2025-09-03,29403.2,231,1,23810.73
PAY0001586,APP0001586,2026-04-04,2026-04-04,28100.66,0,0,0.0
PAY0001587,APP0001587,2024-09-22,2024-09-22,24467.34,0,0,0.0
PAY0001588,APP0001588,2024-09-27,2024-09-27,80984.02,0,0,0.0
PAY0001589,APP0001589,2028-07-02,2028-10-21,51625.48,111,1,38485.33
PAY0001590,APP0001590,2026-09-04,2026-09-04,34935.01,0,0,0.0
PAY0001591,APP0001591,2023-09-23,2023-09-23,8748.28,0,0,0.0
PAY0001592,APP0001592,2024-05-29,2024-05-29,75951.73,0,0,0.0
PAY0001593,APP0001593,2026-05-09,2026-06-13,30935.73,35,1,18773.64
PAY0001594,APP0001594,2024-05-06,2024-05-06,23098.87,0,0,0.0
PAY0001595,APP0001595,2026-06-03,2026-09-17,25801.5,106,1,20612.35
PAY0001596,APP0001596,2023-12-10,2023-12-10,72413.07,0,0,0.0
PAY0001597,APP0001597,2026-07-14,2026-07-14,46629.49,0,0,0.0
PAY0001598,APP0001598,2027-10-16,2027-10-16,87588.28,0,0,0.0
PAY0001599,APP0001599,2027-03-24,2027-03-24,29338.97,0,0,0.0
PAY0001600,APP0001600,2027-02-21,2027-02-21,54321.06,0,0,0.0
PAY0001601,APP0001601,2027-10-13,2027-10-13,22847.13,0,0,0.0
PAY0001602,APP0001602,2027-04-19,2028-04-04,9681.64,351,1,2874.58
PAY0001603,APP0001603,2025-02-19,2025-02-19,53648.35,0,0,0.0
PAY0001604,APP0001604,2026-02-02,2026-05-25,21633.1,112,1,4426.67
PAY0001605,APP0001605,2025-06-10,2025-06-10,31175.76,0,0,0.0
PAY0001606,APP0001606,2025-10-09,2026-04-18,188696.46,191,1,63202.87
PAY0001607,APP0001607,2027-10-22,2028-06-11,66041.67,233,1,18719.94
PAY0001608,APP0001608,2027-02-28,2027-07-21,54680.71,143,1,11070.94
PAY0001609,APP0001609,2023-07-26,2023-07-26,57307.84,0,0,0.0
PAY0001610,APP0001610,2024-12-17,2024-12-17,54968.01,0,0,0.0
PAY0001611,APP0001611,2024-01-09,2024-01-09,139762.56,0,0,0.0
PAY0001612,APP0001612,2024-11-23,2025-11-13,104992.29,355,1,41645.61
PAY0001613,APP0001613,2026-08-25,2026-08-25,47658.7,0,0,0.0
PAY0001614,APP0001614,2028-02-01,2028-05-01,39550.94,90,1,17328.51
PAY0001615,APP0001615,2026-04-19,2027-01-26,10826.61,282,1,8520.16
PAY0001616,APP0001616,2024-03-02,2024-11-12,22771.27,255,1,4758.22
PAY0001617,APP0001617,2025-02-17,2025-02-17,108301.01,0,0,0.0
PAY0001618,APP0001618,2024-11-29,2024-11-29,28946.58,0,0,0.0
PAY0001619,APP0001619,2027-01-03,2027-10-18,39362.36,288,1,18499.12
PAY0001620,APP0001620,2026-06-29,2027-06-01,12907.22,337,1,4309.64
PAY0001621,APP0001621,2026-08-21,2027-04-14,58454.67,236,1,26922.84
PAY0001622,APP0001622,2023-03-03,2023-03-03,116278.55,0,0,0.0
PAY0001623,APP0001623,2026-02-10,2026-02-10,76019.6,0,0,0.0
PAY0001624,APP0001624,2026-12-05,2026-12-05,29747.27,0,0,0.0
PAY0001625,APP0001625,2028-02-04,2028-02-04,61763.92,0,0,0.0
PAY0001626,APP0001626,2027-08-14,2027-08-14,47773.12,0,0,0.0
PAY0001627,APP0001627,2024-01-24,2024-01-24,9372.88,0,0,0.0
PAY0001628,APP0001628,2027-11-15,2027-11-15,35580.23,0,0,0.0
PAY0001629,APP0001629,2025-06-16,2025-06-16,14821.29,0,0,0.0
PAY0001630,APP0001630,2023-12-28,2024-08-22,30256.41,238,1,8312.58
PAY0001631,APP0001631,2028-05-02,2028-09-11,8348.44,132,1,3909.19
PAY0001632,APP0001632,2026-04-12,2026-07-01,71131.1,80,1,51224.93
PAY0001633,APP0001633,2027-02-11,2027-02-11,19235.82,0,0,0.0
PAY0001634,APP0001634,2026-11-17,2026-11-17,129713.42,0,0,0.0
PAY0001635,APP0001635,2026-03-25,2026-08-02,18520.19,130,1,9218.33
PAY0001636,APP0001636,2024-12-01,2024-12-01,15991.66,0,0,0.0
PAY0001637,APP0001637,2024-05-14,2024-05-14,49577.81,0,0,0.0
PAY0001638,APP0001638,2026-10-20,2026-10-20,95715.23,0,0,0.0
PAY0001639,APP0001639,2026-10-11,2027-07-29,36200.94,291,1,15248.4
PAY0001640,APP0001640,2027-10-23,2027-10-23,42332.1,0,0,0.0
PAY0001641,APP0001641,2027-04-04,2027-08-21,43484.08,139,1,35516.94
PAY0001642,APP0001642,2024-07-27,2025-05-04,114446.68,281,1,52319.15
PAY0001643,APP0001643,2027-03-03,2027-03-03,21492.85,0,0,0.0
PAY0001644,APP0001644,2026-11-17,2026-11-17,27042.62,0,0,0.0
PAY0001645,APP0001645,2027-02-28,2028-02-25,14834.24,362,1,3314.73
PAY0001646,APP0001646,2026-07-26,2026-07-26,26015.15,0,0,0.0
PAY0001647,APP0001647,2023-10-07,2023-10-07,47207.45,0,0,0.0
PAY0001648,APP0001648,2027-10-24,2027-10-24,140317.35,0,0,0.0
PAY0001649,APP0001649,2027-03-21,2028-04-11,41587.43,387,1,33154.42
PAY0001650,APP0001650,2026-02-21,2026-02-21,22395.5,0,0,0.0
PAY0001651,APP0001651,2029-07-03,2030-02-21,27937.9,233,1,14073.2
PAY0001652,APP0001652,2027-08-09,2028-05-14,26245.86,279,1,8602.55
PAY0001653,APP0001653,2023-12-23,2023-12-23,9745.28,0,0,0.0
PAY0001654,APP0001654,2024-04-09,2024-04-09,49626.62,0,0,0.0
PAY0001655,APP0001655,2023-08-19,2023-08-19,33163.5,0,0,0.0
PAY0001656,APP0001656,2025-11-15,2026-09-12,17034.29,301,1,9939.97
PAY0001657,APP0001657,2023-02-11,2023-02-11,98731.2,0,0,0.0
PAY0001658,APP0001658,2028-10-18,2028-10-18,38461.61,0,0,0.0
PAY0001659,APP0001659,2024-11-13,2024-11-13,43471.72,0,0,0.0
PAY0001660,APP0001660,2027-09-19,2027-09-19,33436.66,0,0,0.0
PAY0001661,APP0001661,2025-05-13,2025-05-13,34979.4,0,0,0.0
PAY0001662,APP0001662,2026-09-22,2027-07-03,72944.01,284,1,16286.81
PAY0001663,APP0001663,2026-01-11,2026-01-11,42589.24,0,0,0.0
PAY0001664,APP0001664,2027-07-03,2027-07-03,74779.69,0,0,0.0
PAY0001665,APP0001665,2027-11-08,2027-11-08,24618.78,0,0,0.0
PAY0001666,APP0001666,2029-10-26,2029-10-26,21879.79,0,0,0.0
PAY0001667,APP0001667,2029-02-07,2029-02-07,106455.47,0,0,0.0
PAY0001668,APP0001668,2026-06-16,2026-06-16,119112.43,0,0,0.0
PAY0001669,APP0001669,2023-07-16,2023-10-18,47857.06,94,1,32690.73
PAY0001670,APP0001670,2023-05-21,2023-12-21,30733.24,214,1,23120.49
PAY0001671,APP0001671,2026-12-08,2026-12-08,19427.46,0,0,0.0
PAY0001672,APP0001672,2027-07-01,2027-07-01,16031.42,0,0,0.0
PAY0001673,APP0001673,2023-09-13,2024-03-14,5000,183,1,2724.73
PAY0001674,APP0001674,2027-06-15,2027-06-15,15722.79,0,0,0.0
PAY0001675,APP0001675,2024-12-30,2025-10-31,71508.88,305,1,21590.61
PAY0001676,APP0001676,2025-10-09,2026-09-05,66673.98,331,1,28721.37
PAY0001677,APP0001677,2026-04-23,2026-04-23,6871.35,0,0,0.0
PAY0001678,APP0001678,2026-11-09,2026-11-09,42894.0,0,0,0.0
PAY0001679,APP0001679,2028-09-16,2028-09-16,12770.28,0,0,0.0
PAY0001680,APP0001680,2025-05-14,2025-05-14,43478.11,0,0,0.0
PAY0001681,APP0001681,2024-08-08,2024-08-08,30349.62,0,0,0.0
PAY0001682,APP0001682,2026-10-26,2026-10-26,89668.26,0,0,0.0
PAY0001683,APP0001683,2027-04-28,2027-04-28,22708.72,0,0,0.0
PAY0001684,APP0001684,2028-04-28,2028-12-04,23799.5,220,1,9151.31
PAY0001685,APP0001685,2027-12-11,2028-09-14,18576.72,278,1,10913.6
PAY0001686,APP0001686,2026-12-06,2027-10-13,10401.56,311,1,7706.34
PAY0001687,APP0001687,2026-09-02,2026-12-09,56490.21,98,1,18549.16
PAY0001688,APP0001688,2026-11-30,2027-03-27,18129.95,117,1,12776.9
PAY0001689,APP0001689,2024-11-28,2025-09-06,29899.77,282,1,8847.09
PAY0001690,APP0001690,2025-03-14,2025-03-14,30467.0,0,0,0.0
PAY0001691,APP0001691,2023-01-27,2023-01-27,33901.81,0,0,0.0
PAY0001692,APP0001692,2027-11-29,2028-03-01,23208.4,93,1,11037.35
PAY0001693,APP0001693,2027-02-07,2027-12-21,5022.61,317,1,3682.79
PAY0001694,APP0001694,2029-03-18,2029-12-16,52490.47,273,1,13527.65
PAY0001695,APP0001695,2024-11-01,2024-11-01,63697.66,0,0,0.0
PAY0001696,APP0001696,2023-09-29,2023-09-29,28486.79,0,0,0.0
PAY0001697,APP0001697,2025-02-27,2025-02-27,75193.88,0,0,0.0
PAY0001698,APP0001698,2025-06-14,2025-10-11,13103.58,119,1,2993.01
PAY0001699,APP0001699,2025-04-06,2025-04-06,90196.93,0,0,0.0
PAY0001700,APP0001700,2028-04-02,2029-02-13,284188.17,317,1,155164.54
PAY0001701,APP0001701,2026-12-07,2027-03-17,33640.88,100,1,22890.81
PAY0001702,APP0001702,2025-07-17,2025-07-17,17105.63,0,0,0.0
PAY0001703,APP0001703,2026-09-01,2026-09-01,11856.38,0,0,0.0
PAY0001704,APP0001704,2028-04-08,2029-01-29,49183.93,296,1,12807.54
PAY0001705,APP0001705,2027-05-14,2027-05-14,41048.64,0,0,0.0
PAY0001706,APP0001706,2026-09-03,2026-09-03,80717.66,0,0,0.0
PAY0001707,APP0001707,2024-06-27,2024-08-02,68599.03,36,1,55702.85
PAY0001708,APP0001708,2026-01-03,2026-01-03,16206.86,0,0,0.0
PAY0001709,APP0001709,2024-09-06,2024-09-06,69143.57,0,0,0.0
PAY0001710,APP0001710,2024-05-07,2024-09-30,69342.98,146,1,34949.68
PAY0001711,APP0001711,2024-10-08,2024-10-08,34767.49,0,0,0.0
PAY0001712,APP0001712,2027-11-05,2027-11-05,8271.53,0,0,0.0
PAY0001713,APP0001713,2025-04-26,2026-01-17,52483.1,266,1,27636.04
PAY0001714,APP0001714,2026-08-18,2027-08-10,46949.01,357,1,32235.05
PAY0001715,APP0001715,2028-08-11,2028-08-11,27235.55,0,0,0.0
PAY0001716,APP0001716,2024-03-05,2024-03-05,29628.84,0,0,0.0
PAY0001717,APP0001717,2024-03-17,2024-03-17,139610.63,0,0,0.0
PAY0001718,APP0001718,2025-03-29,2025-10-20,24965.59,205,1,11627.75
PAY0001719,APP0001719,2028-06-22,2028-10-26,17944.09,126,1,13304.13
PAY0001720,APP0001720,2027-05-01,2027-09-13,15607.7,135,1,8680.67
PAY0001721,APP0001721,2024-12-19,2024-12-19,6771.43,0,0,0.0
PAY0001722,APP0001722,2022-09-16,2022-09-16,29308.67,0,0,0.0
PAY0001723,APP0001723,2028-03-18,2029-04-13,78226.43,391,1,24807.46
PAY0001724,APP0001724,2024-01-06,2024-01-06,36551.18,0,0,0.0
